# x y
1 0.0
2 0.3637415636485365
3 0.3812044322338337
4 0.43861339296049967
5 0.47791190960979285
6 0.5215944191815031
7 0.5647205843793861
8 0.606314715238479
9 0.6367515793920916
10 0.6684131647315266
